Date,Series,Open,High,Low,Prev_Close,Ltp,Close,Vwap,52W_H,52W_L,Volume,Value,No_Of_Trades,Day,Month,Year,Percent_Change_In_Price,Momentum_Indicator,High_Low_Change,High_Open_Change,Low_Open_Change
2021-08-10,GB,4670.05,4671.0,4670.0,4699.0,4671.0,4671.0,4670.47,5247.0,4550.01,13,60716.1,5,10,8,2021,-0.006170212765957417,0.00020342394621038705,0.00021413276231263382,0.00020342394621038705,-1.0706523484798214e-05
2021-08-09,GB,4699.0,4699.0,4635.0,4700.0,4699.0,4699.0,4646.96,5247.0,4550.01,56,260230.0,12,9,8,2021,0.005994433740098559,0.0,0.013807982740021575,0.0,-0.013619919131730156
2021-08-05,GB,4700.01,4700.01,4700.0,4675.0,4700.0,4700.0,4700.0,5325.0,4550.01,10,47000.01,2,5,8,2021,0.0002128112364332413,-2.1276550475888942e-06,2.1276595745145273e-06,0.0,-2.1276550475888942e-06
2021-08-03,GB,4675.0,4675.0,4675.0,4675.0,4675.0,4675.0,4675.0,5325.0,4550.01,1,4675.0,1,3,8,2021,-0.005319148936170248,0.0,0.0,0.0,0.0
2021-08-02,GB,4675.0,4675.0,4675.0,4675.0,4675.0,4675.0,4675.0,5325.0,4550.01,2,9350.0,1,2,8,2021,0.0,0.0,0.0,0.0,0.0
2021-07-29,GB,4675.0,4675.0,4675.0,4700.0,4675.0,4675.0,4675.0,5399.0,4550.01,1,4675.0,1,29,7,2021,0.0,0.0,0.0,0.0,0.0
2021-07-22,GB,4700.0,4700.0,4700.0,4705.0,4700.0,4700.0,4700.0,5399.0,4550.01,17,79900.0,3,22,7,2021,0.005347593582887722,0.0,0.0,0.0,0.0
2021-07-20,GB,4705.0,4705.0,4705.0,4700.0,4705.0,4705.0,4705.0,5399.0,4550.01,4,18820.0,2,20,7,2021,0.0010638297872340718,0.0,0.0,0.0,0.0
2021-07-19,GB,4700.0,4700.0,4700.0,4700.0,4700.0,4700.0,4700.0,5399.0,4550.01,46,216200.0,7,19,7,2021,-0.0010626992561104665,0.0,0.0,0.0,0.0
2021-07-16,GB,4725.0,4725.0,4700.0,4789.0,4700.0,4700.0,4700.59,5399.0,4550.01,211,991825.0,20,16,7,2021,0.0,-0.005291005291005291,0.005319148936170213,0.0,-0.005291005291005291
2021-07-15,GB,4789.0,4789.0,4789.0,4685.0,4789.0,4789.0,4789.0,5399.0,4550.01,1,4789.0,1,15,7,2021,0.018936170212765946,0.0,0.0,0.0,0.0
2021-07-08,GB,4702.0,4702.0,4685.0,4701.0,4685.0,4685.0,4696.7,5399.0,4550.01,10,46967.0,3,8,7,2021,-0.02171643349342245,-0.0036154827732879625,0.0036286019210245465,0.0,-0.0036154827732879625
2021-07-06,GB,4701.0,4701.0,4701.0,4696.0,4701.0,4701.0,4701.0,5399.0,4550.01,2,9402.0,1,6,7,2021,0.0034151547491996226,0.0,0.0,0.0,0.0
2021-07-02,GB,4696.0,4696.0,4696.0,4696.0,4696.0,4696.0,4696.0,5399.0,4550.01,16,75136.0,3,2,7,2021,-0.0010636034886194468,0.0,0.0,0.0,0.0
2021-07-01,GB,4650.0,4696.0,4650.0,4797.0,4696.0,4696.0,4673.0,5399.0,4550.01,4,18692.0,2,1,7,2021,0.0,0.00989247311827957,0.00989247311827957,0.00989247311827957,0.0
2021-06-30,GB,4797.0,4797.0,4797.0,4666.9,4797.0,4797.0,4797.0,5399.0,4550.01,1,4797.0,1,30,6,2021,0.021507666098807388,0.0,0.0,0.0,0.0
2021-06-29,GB,4675.0,4675.0,4666.0,4666.0,4666.0,4666.9,4666.9,5399.0,4550.01,10,46669.0,4,29,6,2021,-0.027121117365019876,-0.0017326203208556927,0.0019288469781397343,0.0,-0.0019251336898395723
2021-06-25,GB,4666.0,4666.0,4666.0,4665.01,4666.0,4666.0,4666.0,5399.0,4550.01,3,13998.0,2,25,6,2021,-0.0001928475004820962,0.0,0.0,0.0,0.0
2021-06-24,GB,4665.01,4665.01,4665.01,4740.0,4665.01,4665.01,4665.01,5399.0,4550.01,10,46650.1,1,24,6,2021,-0.0002121731675953642,0.0,0.0,0.0,0.0
2021-06-22,GB,4740.0,4740.0,4740.0,4715.0,4740.0,4740.0,4740.0,5399.0,4550.01,9,42660.0,4,22,6,2021,0.016074992336565064,0.0,0.0,0.0,0.0
2021-06-21,GB,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,4715.0,5399.0,4550.01,12,56580.0,1,21,6,2021,-0.0052742616033755185,0.0,0.0,0.0,0.0
2021-06-18,GB,4715.0,4715.0,4715.0,4719.55,4715.0,4715.0,4715.0,5399.0,4550.01,5,23575.0,1,18,6,2021,0.0,0.0,0.0,0.0,0.0
2021-06-17,GB,4705.0,4740.0,4705.0,4770.0,4717.0,4719.55,4720.46,5399.0,4550.01,13,61366.0,4,17,6,2021,0.0009650053022269844,0.003092454835281654,0.007438894792773645,0.007438894792773645,0.0
2021-06-16,GB,4740.0,4775.0,4716.01,4742.25,4770.0,4770.0,4764.13,5399.0,4550.01,15,71462.02,7,16,6,2021,0.010689578455572946,0.006329113924050633,0.012508455240764922,0.007383966244725738,-0.00506118143459911
2021-06-15,GB,4731.0,4750.0,4700.0,4745.37,4734.0,4742.25,4712.25,5399.0,4550.01,114,537196.71,17,15,6,2021,-0.005817610062893053,0.0023779327837666455,0.010638297872340425,0.004016064257028112,-0.006552525893045867
2021-06-14,GB,4742.0,4751.0,4737.17,4737.17,4737.17,4745.37,4743.69,5399.0,4550.01,20,94873.74,5,14,6,2021,0.0006579155464179198,0.000710670603121023,0.0029194645748410815,0.0018979333614508645,-0.001018557570645282
2021-06-11,GB,4737.17,4737.17,4737.17,4862.0,4737.17,4737.17,4737.17,5399.0,4550.01,1,4737.17,1,11,6,2021,-0.0017280001348682905,0.0,0.0,0.0,0.0
2021-05-28,GB,4849.9,4862.0,4849.9,4862.0,4862.0,4862.0,4860.31,5399.0,4550.0,50,243015.5,5,28,5,2021,0.026351175913045033,0.0024948968019959925,0.0024948968019959925,0.0024948968019959925,0.0
2021-05-27,GB,4740.1,4862.0,4740.1,4785.0,4862.0,4862.0,4780.73,5399.0,4550.0,3,14342.2,2,27,5,2021,0.0,0.02571675703044232,0.02571675703044232,0.02571675703044232,0.0
2021-05-26,GB,4785.0,4785.0,4785.0,4785.0,4785.0,4785.0,4785.0,5399.0,4550.0,2,9570.0,1,26,5,2021,-0.015837104072398245,0.0,0.0,0.0,0.0
2021-05-21,GB,4785.0,4785.0,4785.0,4760.0,4785.0,4785.0,4785.0,5399.0,4550.0,9,43065.0,2,21,5,2021,0.0,0.0,0.0,0.0,0.0
2021-05-19,GB,4760.0,4760.0,4760.0,4850.0,4760.0,4760.0,4760.0,5399.0,4550.0,100,476000.0,4,19,5,2021,-0.005224660397074143,0.0,0.0,0.0,0.0
2021-05-18,GB,4850.0,4850.0,4850.0,4774.74,4850.0,4850.0,4850.0,5399.0,4550.0,1,4850.0,1,18,5,2021,0.018907563025210017,0.0,0.0,0.0,0.0
2021-05-14,GB,4835.0,4839.9,4750.0,4818.0,4750.0,4774.74,4786.15,5399.0,4550.0,30,143584.61,10,14,5,2021,-0.015517525773195873,-0.012463288521199632,0.018926315789473607,0.00101344364012402,-0.017580144777662874
2021-05-11,GB,4818.0,4818.0,4818.0,4713.4,4818.0,4818.0,4818.0,5399.0,4550.0,10,48180.0,1,11,5,2021,0.00906017919300317,0.0,0.0,0.0,0.0
2021-05-10,GB,4839.9,4839.9,4713.4,4760.0,4713.4,4713.4,4776.65,5399.0,4550.0,2,9553.3,2,10,5,2021,-0.021710253217102626,-0.026136903655034197,0.026838375694827516,0.0,-0.026136903655034197
2021-05-07,GB,4760.0,4760.0,4760.0,4750.0,4760.0,4760.0,4760.0,5399.0,4500.0,10,47600.0,2,7,5,2021,0.00988670598718544,0.0,0.0,0.0,0.0
2021-05-04,GB,4750.0,4750.0,4750.0,4750.0,4750.0,4750.0,4750.0,5399.0,4500.0,2,9500.0,2,4,5,2021,-0.0021008403361344463,0.0,0.0,0.0,0.0
2021-04-29,GB,4750.0,4750.0,4750.0,4750.0,4750.0,4750.0,4750.0,5399.0,4500.0,6,28500.0,2,29,4,2021,0.0,0.0,0.0,0.0,0.0
2021-04-28,GB,4750.0,4750.0,4750.0,4750.0,4750.0,4750.0,4750.0,5399.0,4500.0,1,4750.0,1,28,4,2021,0.0,0.0,0.0,0.0,0.0
2021-04-20,GB,4750.0,4750.0,4750.0,4750.0,4750.0,4750.0,4750.0,5399.0,4315.0,1,4750.0,1,20,4,2021,0.0,0.0,0.0,0.0,0.0
2021-04-19,GB,4721.0,4750.0,4701.0,4780.0,4750.0,4750.0,4721.6,5399.0,4315.0,5,23608.0,4,19,4,2021,0.0,0.006142766363058674,0.010423314188470539,0.006142766363058674,-0.004236390595212879
2021-04-16,GB,4780.0,4780.0,4780.0,4650.0,4780.0,4780.0,4780.0,5399.0,4072.0,3,14340.0,1,16,4,2021,0.006315789473684275,0.0,0.0,0.0,0.0
2021-04-12,GB,4650.0,4650.0,4650.0,4650.0,4650.0,4650.0,4650.0,5399.0,4072.0,1,4650.0,1,12,4,2021,-0.027196652719665315,0.0,0.0,0.0,0.0
2021-04-09,GB,4650.0,4650.0,4650.0,4640.0,4650.0,4650.0,4650.0,5399.0,4005.0,5,23250.0,1,9,4,2021,0.0,0.0,0.0,0.0,0.0
2021-04-08,GB,4610.0,4640.0,4550.01,4590.0,4640.0,4640.0,4591.67,5399.0,4005.0,6,27550.02,4,8,4,2021,-0.0021505376344086446,0.006507592190889371,0.019777978509937292,0.006507592190889371,-0.013013015184381731
2021-03-24,GB,4630.0,4630.0,4590.0,4711.04,4590.0,4590.0,4620.0,5399.0,3800.0,12,55440.0,2,24,3,2021,-0.010775862068965525,-0.008639308855291577,0.008714596949891068,0.0,-0.008639308855291577
2021-03-22,GB,4711.04,4711.04,4711.04,4700.0,4711.04,4711.04,4711.04,5399.0,3800.0,60,282662.4,1,22,3,2021,0.026370370370370377,0.0,0.0,0.0,0.0
2021-03-16,GB,4620.0,4700.0,4620.0,4610.0,4700.0,4700.0,4668.82,5399.0,3800.0,17,79370.0,4,16,3,2021,-0.002343431598967549,0.017316017316017316,0.017316017316017316,0.017316017316017316,0.0
2021-03-12,GB,4699.98,4699.98,4610.0,4633.88,4610.0,4610.0,4629.28,5399.0,3620.9,42,194429.82,6,12,3,2021,-0.019148936170212738,-0.019144762318137432,0.019518438177874093,0.0,-0.019144762318137432
2021-03-10,GB,4660.0,4660.0,4600.0,4600.0,4600.0,4633.88,4633.89,5399.0,3620.9,9,41705.0,6,10,3,2021,0.005180043383947952,-0.005605150214592252,0.013043478260869565,0.0,-0.012875536480686695
2021-03-08,GB,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,5399.0,3620.9,2,9200.0,2,8,3,2021,-0.00731136757965245,0.0,0.0,0.0,0.0
2021-03-05,GB,4638.9,4638.9,4600.0,4640.0,4600.0,4600.0,4617.82,5399.0,3620.9,37,170859.5,15,5,3,2021,0.0,-0.008385608657224696,0.008456521739130356,0.0,-0.008385608657224696
2021-03-04,GB,4710.0,4710.0,4640.0,4690.0,4640.0,4640.0,4661.88,5399.0,3620.9,16,74590.0,5,4,3,2021,0.008695652173912993,-0.014861995753715499,0.015086206896551725,0.0,-0.014861995753715499
2021-03-03,GB,4690.0,4690.0,4690.0,4690.0,4690.0,4690.0,4690.0,5399.0,3620.9,22,103180.0,3,3,3,2021,0.010775862068965525,0.0,0.0,0.0,0.0
2021-03-02,GB,4690.0,4690.0,4690.0,4736.36,4690.0,4690.0,4690.0,5399.0,3620.9,8,37520.0,3,2,3,2021,0.0,0.0,0.0,0.0,0.0
2021-02-26,GB,4750.0,4750.0,4727.25,4825.0,4727.25,4736.36,4748.31,5399.0,3620.9,97,460586.35,26,26,2,2021,0.009884861407249312,-0.00287157894736849,0.004812523137130467,0.0,-0.004789473684210527
2021-02-22,GB,4825.0,4825.0,4825.0,4755.6,4825.0,4825.0,4825.0,5399.0,3620.9,10,48250.0,1,22,2,2021,0.018714793638997085,0.0,0.0,0.0,0.0
2021-02-18,GB,4770.0,4770.0,4750.0,4752.76,4751.0,4755.6,4758.49,5399.0,3620.9,45,214131.85,16,18,2,2021,-0.014383419689119048,-0.0030188679245282254,0.004210526315789474,0.0,-0.0041928721174004195
2021-02-17,GB,4780.0,4780.0,4750.0,4795.0,4750.0,4752.76,4760.52,5399.0,3620.9,64,304673.0,14,17,2,2021,-0.000597190680460935,-0.005698744769874431,0.00631578947368421,0.0,-0.006276150627615063
2021-02-16,GB,4795.0,4795.0,4795.0,4800.0,4795.0,4795.0,4795.0,5399.0,3620.9,10,47950.0,1,16,2,2021,0.008887467492572743,0.0,0.0,0.0,0.0
2021-02-11,GB,4785.01,4800.0,4785.01,4811.0,4800.0,4800.0,4792.65,5399.0,3620.9,17,81475.11,5,11,2,2021,0.0010427528675704956,0.0031326998271685494,0.0031326998271685494,0.0031326998271685494,0.0
2021-02-09,GB,4811.0,4811.0,4811.0,4799.0,4811.0,4811.0,4811.0,5399.0,3620.9,1,4811.0,1,9,2,2021,0.002291666666666581,0.0,0.0,0.0,0.0
2021-02-05,GB,4720.0,4800.0,4661.0,4949.0,4799.0,4799.0,4781.46,5399.0,3620.9,239,1142769.1,17,5,2,2021,-0.002494283932654384,0.01673728813559322,0.029821926625187727,0.01694915254237288,-0.0125
2021-02-04,GB,4827.5,4949.0,4817.0,4827.5,4949.0,4949.0,4847.2,5399.0,3620.9,33,159957.5,8,4,2,2021,0.031256511773286144,0.02516830657690316,0.027402947892879385,0.02516830657690316,-0.002175038839979285
2021-02-03,GB,4840.0,4840.0,4815.0,4851.33,4815.0,4827.5,4827.5,5399.0,3620.9,2,9655.0,2,3,2,2021,-0.024550414225095962,-0.0025826446280991736,0.005192107995846314,0.0,-0.005165289256198347
2021-02-01,GB,4860.0,4860.0,4850.0,4850.0,4850.0,4851.33,4855.56,5399.0,3620.9,16,77689.0,7,1,2,2021,0.0049363024339719175,-0.0017839506172839656,0.002061855670103093,0.0,-0.00205761316872428
2021-01-29,GB,4850.0,4850.0,4850.0,4827.51,4850.0,4850.0,4850.0,5399.0,3620.9,2,9700.0,2,29,1,2021,-0.0002741516243999209,0.0,0.0,0.0,0.0
2021-01-27,GB,4900.0,4900.0,4806.0,4900.0,4827.51,4827.51,4880.13,5399.0,3620.9,12,58561.51,5,27,1,2021,-0.004637113402061854,-0.014793877551020363,0.019558884727424054,0.0,-0.019183673469387756
2021-01-21,GB,4900.0,4900.0,4900.0,4910.0,4900.0,4900.0,4900.0,5399.0,3620.9,1,4900.0,1,21,1,2021,0.015016022752930569,0.0,0.0,0.0,0.0
2021-01-19,GB,4900.0,4910.0,4900.0,4950.0,4910.0,4910.0,4905.0,5399.0,3620.9,4,19620.0,2,19,1,2021,0.0020408163265306367,0.0020408163265306124,0.0020408163265306124,0.0020408163265306124,0.0
2021-01-18,GB,4851.0,4950.0,4851.0,4950.0,4950.0,4950.0,4933.5,5399.0,3620.9,6,29601.0,2,18,1,2021,0.008146639511201537,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0
2021-01-15,GB,4950.0,4950.0,4950.0,4925.0,4950.0,4950.0,4950.0,5399.0,3620.9,82,405900.0,2,15,1,2021,0.0,0.0,0.0,0.0,0.0
2021-01-14,GB,4925.0,4925.0,4925.0,4950.0,4925.0,4925.0,4925.0,5399.0,3620.9,1,4925.0,1,14,1,2021,-0.005050505050505083,0.0,0.0,0.0,0.0
2021-01-13,GB,4950.0,4950.0,4950.0,4935.0,4950.0,4950.0,4950.0,5399.0,3620.9,33,163350.0,4,13,1,2021,0.0050761421319796,0.0,0.0,0.0,0.0
2021-01-12,GB,4900.0,4939.79,4900.0,4900.0,4935.0,4935.0,4938.21,5399.0,3620.9,51,251848.48,6,12,1,2021,-0.00303030303030305,0.007142857142857143,0.008120408163265298,0.008120408163265298,0.0
2021-01-11,GB,4863.0,4900.0,4850.0,4950.0,4900.0,4900.0,4874.76,5399.0,3620.9,34,165742.0,6,11,1,2021,-0.007092198581560294,0.0076084721365412295,0.010309278350515464,0.0076084721365412295,-0.0026732469668928646
2021-01-08,GB,4950.0,4950.0,4950.0,4990.0,4950.0,4950.0,4950.0,5399.0,3620.9,20,99000.0,1,8,1,2021,0.010204081632652962,0.0,0.0,0.0,0.0
2021-01-07,GB,4997.82,5000.0,4990.0,5000.0,4990.0,4990.0,4996.48,5399.0,3620.9,314,1568893.58,20,7,1,2021,0.008080808080808133,-0.0015646822014397696,0.002004008016032064,0.0004361901789180665,-0.0015646822014397696
2021-01-06,GB,4980.0,5004.0,4980.0,4950.0,5000.0,5000.0,5000.25,5399.0,3620.9,160,800039.94,11,6,1,2021,0.002004008016031955,0.004016064257028112,0.004819277108433735,0.004819277108433735,0.0
2021-01-05,GB,5000.0,5000.0,4950.0,4980.0,4950.0,4950.0,4988.0,5399.0,3620.9,30,149640.0,6,5,1,2021,-0.010000000000000009,-0.01,0.010101010101010102,0.0,-0.01
2021-01-04,GB,4933.99,4980.0,4933.99,4933.99,4980.0,4980.0,4957.0,5399.0,3620.9,2,9913.99,2,4,1,2021,0.0060606060606061,0.009325110103587608,0.009325110103587608,0.009325110103587608,0.0
2022-12-30,GB,5300.0,5325.0,5300.0,5200.0,5325.0,5325.0,5315.86,5646.46,4562.0,35,186055.0,7,30,12,2022,0.06927710843373491,0.0047169811320754715,0.0047169811320754715,0.0047169811320754715,0.0
2022-12-26,GB,5200.0,5200.0,5200.0,5260.05,5200.0,5200.0,5200.0,5646.46,4562.0,5,26000.0,1,26,12,2022,-0.023474178403755874,0.0,0.0,0.0,0.0
2022-12-21,GB,5260.0,5260.05,5260.0,5300.0,5260.05,5260.05,5260.03,5646.46,4562.0,2,10520.05,2,21,12,2022,0.011548076923076911,9.505703422087813e-06,9.505703422087813e-06,9.505703422087813e-06,0.0
2022-12-20,GB,5300.0,5300.0,5300.0,5250.0,5300.0,5300.0,5300.0,5646.46,4562.0,2,10600.0,1,20,12,2022,0.007594984838547036,0.0,0.0,0.0,0.0
2022-12-16,GB,5250.0,5250.0,5250.0,5250.0,5250.0,5250.0,5250.0,5646.46,4562.0,2,10500.0,1,16,12,2022,-0.009433962264150941,0.0,0.0,0.0,0.0
2022-12-15,GB,5250.0,5250.0,5250.0,5200.0,5250.0,5250.0,5250.0,5646.46,4562.0,3,15750.0,2,15,12,2022,0.0,0.0,0.0,0.0,0.0
2022-12-13,GB,5200.0,5200.0,5200.0,5200.0,5200.0,5200.0,5200.0,5646.46,4562.0,1,5200.0,1,13,12,2022,-0.00952380952380949,0.0,0.0,0.0,0.0
2022-12-08,GB,5200.0,5200.0,5200.0,5200.0,5200.0,5200.0,5200.0,5646.46,4562.0,5,26000.0,2,8,12,2022,0.0,0.0,0.0,0.0,0.0
2022-12-05,GB,5179.9,5200.0,5179.9,5100.0,5200.0,5200.0,5183.98,5646.46,4562.0,5,25919.9,3,5,12,2022,0.0,0.003880383791192951,0.003880383791192951,0.003880383791192951,0.0
2022-12-02,GB,5100.0,5100.0,5100.0,5016.0,5100.0,5100.0,5100.0,5646.46,4562.0,10,51000.0,10,2,12,2022,-0.019230769230769273,0.0,0.0,0.0,0.0
2022-11-30,GB,5016.0,5016.0,5016.0,5013.03,5016.0,5016.0,5016.0,5646.46,4562.0,1,5016.0,1,30,11,2022,-0.016470588235294126,0.0,0.0,0.0,0.0
2022-11-29,GB,5013.03,5013.03,5013.03,5031.0,5013.03,5013.03,5013.03,5646.46,4562.0,2,10026.06,1,29,11,2022,-0.0005921052631578938,0.0,0.0,0.0,0.0
2022-11-23,GB,5031.0,5090.01,5031.0,5150.0,5031.0,5031.0,5073.91,5646.46,4562.0,11,55813.05,4,23,11,2022,0.0035846583802610077,0.0,0.011729278473464564,0.011729278473464564,0.0
2022-11-16,GB,5121.01,5150.0,5120.0,5150.0,5150.0,5150.0,5134.62,5646.46,4562.0,21,107827.07,5,16,11,2022,0.023653349234744603,0.005660992655745601,0.005859375,0.005660992655745601,-0.00019722671894806262
2022-11-15,GB,5210.0,5210.0,5150.0,5210.0,5150.0,5150.0,5184.29,5646.46,4562.0,7,36290.0,2,15,11,2022,0.0,-0.011516314779270634,0.011650485436893204,0.0,-0.011516314779270634
2022-11-09,GB,5163.0,5210.0,5163.0,5100.0,5210.0,5210.0,5186.5,5646.46,4562.0,20,103730.0,2,9,11,2022,0.011650485436893288,0.009103234553554135,0.009103234553554135,0.009103234553554135,0.0
2022-11-04,GB,5100.0,5100.0,5100.0,5100.0,5100.0,5100.0,5100.0,5646.46,4562.0,2,10200.0,1,4,11,2022,-0.021113243761996192,0.0,0.0,0.0,0.0
2022-11-03,GB,5100.0,5100.0,5100.0,5040.0,5100.0,5100.0,5100.0,5646.46,4562.0,2,10200.0,1,3,11,2022,0.0,0.0,0.0,0.0,0.0
2022-11-02,GB,5030.0,5040.0,5030.0,5000.0,5040.0,5040.0,5031.0,5646.46,4562.0,10,50310.0,2,2,11,2022,-0.0117647058823529,0.0019880715705765406,0.0019880715705765406,0.0019880715705765406,0.0
2022-11-01,GB,5000.0,5000.0,5000.0,5100.0,5000.0,5000.0,5000.0,5646.46,4562.0,1,5000.0,1,1,11,2022,-0.007936507936507908,0.0,0.0,0.0,0.0
2022-10-31,GB,5100.0,5100.0,5100.0,5096.0,5100.0,5100.0,5100.0,5646.46,4562.0,2,10200.0,1,31,10,2022,0.020000000000000018,0.0,0.0,0.0,0.0
2022-10-24,GB,5096.0,5096.0,5096.0,5000.0,5096.0,5096.0,5096.0,5646.46,4562.0,3,15288.0,2,24,10,2022,-0.0007843137254901489,0.0,0.0,0.0,0.0
2022-10-21,GB,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5646.46,4562.0,5,25000.0,1,21,10,2022,-0.01883830455259028,0.0,0.0,0.0,0.0
2022-10-19,GB,5000.1,5000.1,5000.0,5099.0,5000.0,5000.0,5000.02,5646.46,4562.0,20,100000.3,2,19,10,2022,0.0,-1.9999600008072597e-05,2.000000000007276e-05,0.0,-1.9999600008072597e-05
2022-10-18,GB,5099.0,5099.0,5099.0,5082.0,5099.0,5099.0,5099.0,5646.46,4562.0,2,10198.0,1,18,10,2022,0.01980000000000004,0.0,0.0,0.0,0.0
2022-10-17,GB,5082.0,5082.0,5082.0,5646.46,5082.0,5082.0,5082.0,5646.46,4562.0,6,30492.0,2,17,10,2022,-0.0033339870562855145,0.0,0.0,0.0,0.0
2022-10-13,GB,5198.9,5646.46,5198.9,5151.0,5646.46,5646.46,5400.35,5646.46,4562.0,20,108007.04,6,13,10,2022,0.11107044470680827,0.08608744157417923,0.08608744157417923,0.08608744157417923,0.0
2022-10-07,GB,5130.0,5151.0,5130.0,4975.0,5151.0,5151.0,5135.44,5178.0,4562.0,27,138657.0,3,7,10,2022,-0.08774701317285516,0.004093567251461989,0.004093567251461989,0.004093567251461989,0.0
2022-10-03,GB,4975.0,4975.0,4975.0,4950.0,4975.0,4975.0,4975.0,5178.0,4562.0,3,14925.0,1,3,10,2022,-0.03416812269462244,0.0,0.0,0.0,0.0
2022-09-22,GB,4950.0,4950.0,4950.0,4990.0,4950.0,4950.0,4950.0,5178.0,4562.0,100,495000.0,9,22,9,2022,-0.005025125628140725,0.0,0.0,0.0,0.0
2022-09-21,GB,4900.0,4990.0,4900.0,4875.02,4990.0,4990.0,4945.0,5178.0,4562.0,20,98900.0,2,21,9,2022,0.008080808080808133,0.018367346938775512,0.018367346938775512,0.018367346938775512,0.0
2022-09-19,GB,4960.0,4960.0,4875.02,5000.0,4875.02,4875.02,4953.71,5178.0,4562.0,27,133750.04,5,19,9,2022,-0.02304208416833664,-0.017133064516128945,0.01743172335703229,0.0,-0.017133064516128945
2022-09-08,GB,4970.0,5000.0,4970.0,4965.05,5000.0,5000.0,4990.0,5178.0,4562.0,15,74850.0,3,8,9,2022,0.0256368179002342,0.006036217303822937,0.006036217303822937,0.006036217303822937,0.0
2022-09-07,GB,5020.0,5020.0,4965.0,4955.0,4965.0,4965.05,4975.05,5178.0,4562.0,22,109451.0,4,7,9,2022,-0.006989999999999941,-0.010946215139442194,0.011077542799597181,0.0,-0.010956175298804782
2022-09-01,GB,5049.99,5049.99,4955.0,5100.0,4955.0,4955.0,5049.0,5178.0,4562.0,96,484704.05,2,1,9,2022,-0.0020241488001128127,-0.01880993823750142,0.019170534813319835,0.0,-0.01880993823750142
2022-08-25,GB,5050.0,5100.0,5050.0,5100.0,5100.0,5100.0,5096.88,5178.0,4562.0,16,81550.0,2,25,8,2022,0.029263370332996974,0.009900990099009901,0.009900990099009901,0.009900990099009901,0.0
2022-08-18,GB,5100.0,5100.0,5100.0,5102.0,5100.0,5100.0,5100.0,5178.0,4562.0,1,5100.0,1,18,8,2022,0.0,0.0,0.0,0.0,0.0
2022-08-17,GB,5080.0,5102.0,5080.0,5105.4,5102.0,5102.0,5091.0,5178.0,4562.0,2,10182.0,2,17,8,2022,0.00039215686274518546,0.004330708661417323,0.004330708661417323,0.004330708661417323,0.0
2022-08-16,GB,5105.0,5105.5,5105.0,5100.0,5105.4,5105.4,5105.38,5178.0,4562.0,152,776017.66,4,16,8,2022,0.0006664053312426255,7.835455435840082e-05,9.79431929480901e-05,9.79431929480901e-05,0.0
2022-08-05,GB,5178.0,5178.0,5100.0,5035.0,5100.0,5100.0,5152.0,5178.0,4562.0,3,15456.0,2,5,8,2022,-0.001057703607944438,-0.015063731170336037,0.015294117647058824,0.0,-0.015063731170336037
2022-08-03,GB,5035.0,5035.0,5035.0,5047.5,5035.0,5035.0,5035.0,5050.0,4562.0,2,10070.0,1,3,8,2022,-0.012745098039215641,0.0,0.0,0.0,0.0
2022-08-02,GB,5050.0,5050.0,5035.0,5016.11,5035.0,5047.5,5047.5,5050.0,4562.0,6,30285.0,2,2,8,2022,0.0024826216484608032,-0.0004950495049504951,0.0029791459781529296,0.0,-0.0029702970297029703
2022-08-01,GB,5016.11,5016.11,5016.11,5011.25,5016.11,5016.11,5016.11,5049.0,4562.0,10,50161.1,1,1,8,2022,-0.006218920257553329,0.0,0.0,0.0,0.0
2022-07-29,GB,5011.3,5011.3,5011.25,4900.0,5011.25,5011.25,5011.25,5049.0,4562.0,40,200450.15,3,29,7,2022,-0.0009688782742004465,-9.977450960864825e-06,9.977550511385761e-06,0.0,-9.977450960864825e-06
2022-07-22,GB,4900.0,4900.0,4900.0,4900.1,4900.0,4900.0,4900.0,5049.0,4562.0,3,14700.0,1,22,7,2022,-0.022200049887752593,0.0,0.0,0.0,0.0
2022-07-19,GB,4875.0,4925.0,4875.0,4851.0,4900.1,4900.1,4904.63,5049.0,4562.0,52,255041.0,6,19,7,2022,2.040816326531747e-05,0.005148717948718023,0.010256410256410256,0.010256410256410256,0.0
2022-07-15,GB,4851.0,4851.0,4851.0,5049.0,4851.0,4851.0,4851.0,5049.0,4562.0,1,4851.0,1,15,7,2022,-0.010020203669313,0.0,0.0,0.0,0.0
2022-07-04,GB,5049.0,5049.0,5049.0,4990.0,5049.0,5049.0,5049.0,5049.0,4562.0,10,50490.0,1,4,7,2022,0.04081632653061229,0.0,0.0,0.0,0.0
2022-07-01,GB,4990.0,4990.0,4961.0,4950.0,4990.0,4990.0,4987.58,5040.0,4562.0,12,59851.0,3,1,7,2022,-0.011685482273717573,0.0,0.005845595646039105,0.0,-0.005811623246492986
2022-06-30,GB,4950.0,4950.0,4950.0,4910.0,4950.0,4950.0,4950.0,5040.0,4562.0,2,9900.0,1,30,6,2022,-0.008016032064128265,0.0,0.0,0.0,0.0
2022-06-28,GB,4910.0,4910.0,4910.0,4910.0,4910.0,4910.0,4910.0,5040.0,4562.0,5,24550.0,1,28,6,2022,-0.008080808080808133,0.0,0.0,0.0,0.0
